Time(s),Force(N),dx(m),dr(m)
1048.78,2592.62684867304,0.0000964046586,-0.0000052538122
1049.78,2625.33595677205,0.0000964786742,-0.000005259832
1050.78,2611.46328798003,0.0000968891636,-0.0000052954936
1051.78,2626.91640991657,0.0000969646524,-0.0000052815744
1052.78,2608.6947148386,0.000097035747,-0.0000053049424
1053.78,2615.39106767777,0.0000973506308,-0.0000053148484
1054.78,2634.15366650573,0.0000976570564,-0.0000053341524
1055.78,2636.64733955053,0.0000977731852,-0.0000053750464
1056.78,2649.52627563081,0.0000979908124,-0.0000053594508
1057.78,2639.69348172156,0.0000982241114,-0.0000054030626
1058.78,2658.89912342369,0.0000983055946,-0.0000054024022
1059.78,2647.53124823054,0.0000986233486,-0.0000054281832
1060.78,2673.5426690239,0.0000987375978,-0.0000054271164
1061.78,2658.41337762189,0.0000989128832,-0.000005464175
1062.78,2669.401374688,0.0000991695248,-0.0000054666642
1063.78,2690.42100117013,0.000099400995,-0.0000054677818
1064.78,2693.32657953771,0.0000994418382,-0.0000055146448
1065.78,2702.15096160383,0.0000996041188,-0.0000055264812
1066.78,2712.14077773656,0.0000999420404,-0.0000055256938
1067.78,2705.71932499401,0.0001000806228,-0.0000055511192
1068.78,2715.49962988805,0.000100451793,-0.0000055547768
1069.78,2726.52321272718,0.0001007495572,-0.000005529453
1070.78,2749.8608074998,0.0001008726964,-0.0000055211472
1071.78,2731.37355359062,0.0001008860822,-0.000005575808
1072.78,2743.64931081811,0.0001011278394,-0.0000055949596
1073.78,2756.28003613153,0.000101321997,-0.0000056029098
1074.78,2762.38699960495,0.0001015544832,-0.0000056161686
1075.78,2775.54172542618,0.000101669469,-0.0000056341264
1076.78,2766.16309494517,0.0001021526786,-0.000005674233
1077.78,2778.89168113441,0.0001022195314,-0.0000056791098
1078.78,2768.42101224367,0.0001024741918,-0.0000057013602
1079.78,2765.9976211006,0.0001025459468,-0.0000057380378
1080.78,2781.88666875672,0.000102775385,-0.0000057357264
1081.78,2804.6179709214,0.0001031829026,-0.0000057631838
1082.78,2805.06724130586,0.0001032857726,-0.0000057874662
1083.78,2803.56641132848,0.0001034379186,-0.0000058162698
1084.78,2805.26741127913,0.0001037355812,-0.0000058358278
1085.78,2780.36493213769,0.0001037182076,-0.0000058671206
1086.78,2814.44809589767,0.0001039055326,-0.0000058409078
1087.78,2833.3690514156,0.0001042526236,-0.0000058635138
1088.78,2817.52582044226,0.0001044880816,-0.000005891149
1089.78,2855.05457667549,0.0001047867602,-0.0000058840116
1090.78,2853.75035809409,0.000104750489,-0.000005904103
1091.78,2846.82314255241,0.0001050465514,-0.000005938774
1092.78,2874.13388888338,0.0001052970716,-0.000005911977
1093.78,2854.16092895037,0.0001055301674,-0.0000059738514
1094.78,2859.20921567627,0.0001055494968,-0.0000059803284
1095.78,2879.33608407762,0.0001058983912,-0.0000059777376
1096.78,2894.79854727958,0.0001059945556,-0.0000060041536
1097.78,2907.27402965818,0.0001063057564,-0.0000060546996
1098.78,2919.5408904424,0.0001065497234,-0.0000060802012
1099.78,2892.73946548787,0.000106809032,-0.0000060983876
1100.78,2891.63808581271,0.0001067855878,-0.0000061102748
1101.78,2918.04717761964,0.0001072323484,-0.0000060923932
1102.78,2926.77948149806,0.0001072859932,-0.000006081014
1103.78,2919.92210303595,0.000107422315,-0.0000061120528
1104.78,2933.96602836066,0.0001077688218,-0.000006143625
1105.78,2940.33321279934,0.0001080410336,-0.0000061350398
1106.78,2934.53184215177,0.0001081184528,-0.000006175121
1107.78,2948.14473480071,0.0001083790568,-0.0000061942472
1108.78,2963.36121134663,0.0001086038976,-0.000006180201
1109.78,2971.73454373965,0.0001087933816,-0.0000061858144
1110.78,2945.83655259781,0.0001088180958,-0.000006221349
1111.78,2966.09820211449,0.0001091269598,-0.0000062263782
1112.78,2976.51727163434,0.0001092460858,-0.0000062474094
1113.78,2974.9706249742,0.0001094355444,-0.0000062925452
1114.78,3016.37956493375,0.0001097176114,-0.0000062820296
1115.78,3001.56609726735,0.0001099047332,-0.0000063070232
1116.78,3004.32888772066,0.000110348014,-0.0000063167514
1117.78,3028.3088056964,0.0001104792304,-0.000006373241
1118.78,3027.07486901672,0.0001105924636,-0.000006381623
1119.78,3025.55135310904,0.0001107215718,-0.0000063954152
1120.78,3025.10608612406,0.0001110329758,-0.0000064307466
1121.78,3033.64756129462,0.0001112613472,-0.0000064545972
1122.78,3037.90450939286,0.0001114351848,-0.0000064632586
1123.78,3040.4551196745,0.0001116202238,-0.000006459474
1124.78,3047.03270499619,0.0001118517702,-0.0000064888872
1125.78,3052.35633664088,0.0001120381554,-0.0000065026286
1126.78,3068.12661677952,0.0001122976418,-0.0000064970152
1127.78,3083.85908703432,0.0001124862368,-0.00000648716
1128.78,3087.61383091073,0.0001126625636,-0.000006538087
1129.78,3085.97555088504,0.000112745266,-0.0000065646554
1130.78,3085.21179123147,0.0001130618262,-0.0000066091562
1131.78,3107.92396604316,0.0001133613176,-0.0000066037714
1132.78,3109.74907137723,0.0001135019828,-0.0000066118486
1133.78,3104.74348757896,0.0001136709944,-0.000006643878
1134.78,3108.3122957913,0.0001138081798,-0.000006692011
1135.78,3117.9039960883,0.0001138784616,-0.0000066957194
1136.78,3128.85551773705,0.0001144297686,-0.0000067129406
1137.78,3147.2604795461,0.0001146271774,-0.0000067144646
1138.78,3147.88189610757,0.0001147094734,-0.0000067228974
1139.78,3133.52081258076,0.0001148105908,-0.0000067677284
1140.78,3154.41677850163,0.0001150978394,-0.0000067582034
1141.78,3159.72973441442,0.0001153535412,-0.0000067833748
1142.78,3169.62524824862,0.0001154951208,-0.0000067952874
1143.78,3159.72795512577,0.000115706906,-0.0000068124578
1144.78,3161.28661198431,0.0001158579344,-0.0000068297298
1145.78,3176.93011780654,0.0001160958308,-0.0000068422266
1146.78,3191.80852950871,0.000116353463,-0.000006859016
1147.78,3195.07263453952,0.0001165225254,-0.0000068786756
1148.78,3219.35147300868,0.0001168428194,-0.0000068874132
1149.78,3203.37257127568,0.000116908453,-0.0000069068188
1150.78,3214.58164495671,0.0001171371292,-0.0000069244972
1151.78,3230.39151426783,0.0001173064964,-0.0000069130672
1152.78,3244.84423116018,0.000117673755,-0.0000069313044
1153.78,3271.02068097595,0.0001177603944,-0.0000069384418
1154.78,3249.92765883695,0.0001178760152,-0.0000069989446
1155.78,3245.52747800228,0.0001181506908,-0.000007024878
1156.78,3257.7680942789,0.0001183962072,-0.0000070198742
1157.78,3261.06378168328,0.0001185539412,-0.0000070331584
1158.78,3272.4667978273,0.0001188919898,-0.0000070514972
1159.78,3280.18802092962,0.0001191001682,-0.0000070560692
1160.78,3296.27768338116,0.000119264303,-0.0000070780148
1161.78,3268.34507566656,0.000119317643,-0.0000071410576
1162.78,3293.91968109603,0.0001196561234,-0.0000071446898
1163.78,3298.56140036511,0.000119649621,-0.0000071607172
1164.78,3303.56609451905,0.0001200959244,-0.000007173468
1165.78,3332.95238106176,0.0001202340242,-0.0000071537576
1166.78,3318.42982708985,0.0001202953144,-0.0000071884286
1167.78,3312.41672109278,0.0001205933834,-0.0000072065642
1168.78,3340.27949172782,0.0001209760598,-0.0000072062594
1169.78,3344.45904076972,0.0001210050666,-0.0000072489314
1170.78,3331.07478671248,0.0001211753482,-0.0000072783192
1171.78,3350.45524352461,0.0001213774814,-0.0000073107296
1172.78,3358.8001072992,0.0001216763886,-0.0000073170542
1173.78,3380.82236293635,0.0001219480416,-0.0000073101962
1174.78,3361.97569271961,0.0001220048614,-0.0000073523348
1175.78,3382.57318296923,0.0001222607918,-0.000007375017
1176.78,3407.80572015548,0.0001225048096,-0.0000073729596
1177.78,3419.09130324852,0.0001227805012,-0.0000073992486
1178.78,3416.61497826807,0.0001229015576,-0.0000074303382
1179.78,3425.54611765327,0.000123036457,-0.000007453884
1180.78,3436.86461758636,0.0001231092788,-0.000007441946
1181.78,3430.96271712999,0.0001233534744,-0.0000074802238
1182.78,3422.01689861342,0.0001236155008,-0.0000075159108
1183.78,3463.66871147387,0.0001239064324,-0.000007500874
1184.78,3441.0748593575,0.0001240721928,-0.0000075539092
1185.78,3464.193601626,0.0001243464874,-0.0000075725274
1186.78,3458.3544210946,0.000124529469,-0.0000076041758
1187.78,3471.11948270119,0.0001247154986,-0.0000076364846
1188.78,3487.97201516198,0.0001250612434,-0.000007652385
1189.78,3486.07173488239,0.0001251307378,-0.0000076701904
1190.78,3495.3307082016,0.0001251010198,-0.0000076712826
1191.78,3509.55256239144,0.0001255553242,-0.0000076774548
1192.78,3502.69651839582,0.000125588776,-0.0000076886054
1193.78,3520.6931334594,0.0001258478052,-0.000007742555
1194.78,3507.38316470334,0.0001261618508,-0.0000077602334
1195.78,3525.19073034772,0.0001263288812,-0.000007774051
1196.78,3539.13901890743,0.0001266120404,-0.0000078093316
1197.78,3551.18346861024,0.0001267559822,-0.0000078303628
1198.78,3523.01643961583,0.0001267769372,-0.0000078450948
1199.78,3560.98067674646,0.0001271929892,-0.0000078525624
1200.78,3563.67318529804,0.000127320421,-0.0000078682342
1201.78,3585.49838471706,0.0001275572252,-0.000007859903
1202.78,3582.98558431926,0.0001278300212,-0.0000078919832
1203.78,3575.48232407672,0.0001278450072,-0.0000079454756
1204.78,3584.90410230752,0.0001280790428,-0.0000079786734
1205.78,3584.73951810728,0.0001283324332,-0.0000080002888
1206.78,3604.05769981661,0.0001286402558,-0.0000079985362
1207.78,3589.10055459161,0.000128901444,-0.000008020177
1208.78,3597.62735063081,0.000128887855,-0.0000080366108
1209.78,3606.48909775861,0.000129078609,-0.0000080713072
1210.78,3622.02940483907,0.00012929743,-0.0000080882236
1211.78,3636.96964682187,0.0001294990552,-0.0000081248758
1212.78,3649.85525523459,0.0001296956004,-0.0000081257648
1213.78,3653.66070883756,0.0001301090616,-0.0000081554574
1214.78,3655.0374334315,0.0001301660338,-0.0000081488026
1215.78,3647.51415619164,0.0001303822894,-0.0000081530952
1216.78,3666.96267079468,0.0001307038788,-0.0000081542636
1217.78,3659.70495238603,0.0001308323012,-0.0000081708244
1218.78,3662.89744104862,0.0001310532558,-0.0000081943194
1219.78,3683.37305002562,0.0001311742614,-0.0000082296762
1220.78,3705.41398819361,0.000131402582,-0.000008233664
1221.78,3709.03350613252,0.000131676902,-0.0000082921094
1222.78,3705.10839536775,0.0001318484028,-0.0000083034124
1223.78,3730.90719116728,0.0001320445416,-0.0000082898742
1224.78,3722.58634778947,0.0001322839366,-0.0000083025234
1225.78,3726.60175745329,0.0001324130956,-0.0000083130898
1226.78,3758.0030883936,0.0001325633366,-0.0000083010248
1227.78,3744.74605347493,0.000132708777,-0.0000083742784
1228.78,3732.93246647462,0.0001329552332,-0.0000084099908
1229.78,3780.87006131795,0.0001332482476,-0.0000084217764
1230.78,3791.44793234993,0.0001334365378,-0.0000084149692
1231.78,3780.27533408626,0.0001337000882,-0.0000084635594
1232.78,3794.31881458881,0.0001338305172,-0.0000084668106
1233.78,3796.34720365129,0.0001339949568,-0.0000084955888
1234.78,3791.58315828743,0.000134215124,-0.0000085349588
1235.19,3787.94184406255,0.0001343490836,-0.0000085488018
1236.19,3759.54617647644,0.0001341713598,-0.0000085841078
1237.19,3754.10600142509,0.000133817487,-0.0000085894926
1238.19,3752.2368586969,0.000133805168,-0.000008577326
1239.19,3681.68984296149,0.0001335110614,-0.0000086416134
1240.19,3701.56004897489,0.0001333627508,-0.0000086215474
1241.19,3674.44057617393,0.0001331413898,-0.0000086216998
1242.19,3664.47700454881,0.0001330319158,-0.000008634603
1243.19,3607.92186994507,0.0001326243728,-0.0000086795356
1244.19,3606.80714560503,0.0001326508142,-0.000008675243
1245.19,3577.11259730348,0.0001323042058,-0.0000086815168
1246.19,3555.62813166119,0.0001321311048,-0.0000087056214
1247.19,3556.88164051603,0.0001318123602,-0.000008694674
1248.19,3539.52779347774,0.0001317369984,-0.0000086679786
1249.19,3503.86551103972,0.0001315204888,-0.000008696706
1250.19,3513.37669852525,0.0001312290746,-0.0000086896956
1251.19,3477.67571655907,0.0001310554402,-0.0000087114888
1252.19,3437.56343320415,0.0001308201854,-0.0000087447374
1253.19,3434.71790582856,0.0001307294566,-0.0000087179912
1254.19,3431.13441848484,0.0001304459418,-0.0000087136732
1255.19,3386.27899640772,0.0001303401762,-0.0000087501222
1256.19,3393.11057518439,0.0001301108396,-0.0000087263732
1257.19,3367.18367060197,0.0001299177742,-0.0000087365332
1258.19,3373.62647480833,0.000129774569,-0.000008691753
1259.19,3332.62988499372,0.0001294770334,-0.0000087000334
1260.19,3324.59417262228,0.0001292466554,-0.0000087129874
1261.19,3307.20874321042,0.0001290930362,-0.0000087140542
1262.19,3299.4888545746,0.000128876679,-0.00000869061
1263.19,3264.90348659278,0.0001286741648,-0.0000087101172
1264.19,3250.9716564531,0.0001284802104,-0.0000087231728
1265.19,3238.85336627126,0.0001283356336,-0.0000087211408
1266.19,3231.04940624665,0.0001281416284,-0.0000087185246
1267.19,3229.80879723453,0.0001278330946,-0.0000086916514
1268.19,3201.93312675677,0.0001276467094,-0.0000086884002
1269.19,3182.88139352298,0.0001274211066,-0.0000086792562
1270.19,3141.97421296309,0.0001271728724,-0.000008711946
1271.19,3151.3217058927,0.000127057277,-0.0000087081614
1272.19,3127.55930595458,0.0001267535946,-0.0000087152226
1273.19,3108.73932506761,0.0001265984768,-0.0000087252048
1274.19,3131.79979563279,0.0001263410732,-0.0000086709758
1275.19,3084.0161092578,0.0001262056658,-0.0000087024718
1276.19,3072.87998641147,0.0001259506498,-0.0000086916006
1277.19,3048.11540214051,0.000125945773,-0.000008688705
1278.19,3049.30841518121,0.0001256318036,-0.0000086662006
1279.19,3021.75079254987,0.0001252615986,-0.0000086866222
1280.19,3006.79943001299,0.0001251850684,-0.0000086791038
1281.19,3015.73590726414,0.0001249181144,-0.0000086575138
1282.19,2978.76006497931,0.000124790708,-0.0000086666578
1283.19,2958.41078549655,0.0001245390194,-0.0000086674198
1284.19,2952.41547238599,0.0001243924868,-0.0000086371684
1285.19,2936.70079501771,0.000124014103,-0.0000085679026
1286.19,2932.62844811705,0.0001239943418,-0.0000085663278
1287.19,2907.30694649823,0.0001237728792,-0.0000085651848
1288.19,2890.7600068633,0.000123556395,-0.000008603234
1289.19,2875.52840636384,0.000123320937,-0.000008583041
1290.19,2863.70014023216,0.0001230214456,-0.0000085842856
1291.19,2852.88473416523,0.0001230298276,-0.0000085907372
1292.19,2853.30197735396,0.0001227824316,-0.000008560689
1293.19,2828.27005496314,0.0001225291682,-0.0000085495384
1294.19,2817.55073048338,0.000122471815,-0.0000085276436
1295.19,2789.59677130496,0.0001220880464,-0.00000853313
1296.19,2777.73469868891,0.000121977785,-0.000008527288
1297.19,2776.37220840417,0.000121677049,-0.0000085056726
1298.19,2766.28853479509,0.0001216132442,-0.0000084925662
1299.19,2739.89857034117,0.000121282587,-0.0000084984844
1300.19,2732.40865476352,0.0001211509134,-0.0000084718652
1301.19,2692.05616744068,0.000120920256,-0.0000084751164
1302.19,2714.65847117815,0.0001206640208,-0.0000084135468
1303.19,2687.72760297423,0.0001205052708,-0.0000084068666
1304.19,2664.65245327767,0.0001202821064,-0.0000084260944
1305.19,2661.32740761056,0.0001200680352,-0.0000083984846
1306.19,2638.61656726536,0.0001197708552,-0.0000084115402
1307.19,2625.17937937074,0.0001197057042,-0.0000083941158
1308.19,2634.40187727259,0.0001194754532,-0.000008361299
1309.19,2616.29806006777,0.000119332756,-0.0000083565746
1310.19,2572.41146066129,0.0001191554894,-0.0000083510374
1311.19,2585.44608449855,0.0001188164756,-0.0000082841084
1312.19,2576.62970923136,0.0001188039026,-0.0000082919062
1313.19,2567.2960057888,0.0001183399462,-0.0000082897472
1314.19,2535.8968989593,0.0001182092124,-0.00000828929
1315.19,2529.40160573773,0.0001179890706,-0.0000082735928
1316.19,2526.7420140262,0.0001178931856,-0.0000082511138
1317.19,2504.92837998342,0.0001177625534,-0.0000082265774
1318.19,2484.37848570522,0.0001174244286,-0.0000082235294
1319.19,2487.13905204772,0.0001171370022,-0.0000081929732
1320.19,2453.53718586791,0.0001169664158,-0.0000081847182
1321.19,2467.90405208283,0.000116833269,-0.000008157464
1322.19,2454.80715314278,0.0001166187914,-0.0000081582514
1323.19,2448.86566351392,0.0001163895056,-0.000008116951
1324.19,2431.64526312447,0.0001162186144,-0.0000081078578
1325.19,2414.2229134731,0.0001160203166,-0.0000081081626
1326.19,2399.55312336529,0.000115969923,-0.0000081003648
1327.19,2371.8705057062,0.0001154689588,-0.0000080934814
1328.19,2385.20093628174,0.0001154064494,-0.000008046974
1329.19,2359.86253142074,0.000115172744,-0.0000080689704
1330.19,2352.00118933713,0.0001149893306,-0.0000080345026
1331.19,2327.55509773475,0.0001147778502,-0.000008034274
1332.19,2330.43176266174,0.0001145887218,-0.0000079944468
1333.19,2326.61118510524,0.0001143592074,-0.0000079837534
1334.19,2316.90071729076,0.0001141636274,-0.0000079496666
1335.19,2309.37566076225,0.000114040285,-0.000007909306
1336.19,2288.6086932686,0.0001138390662,-0.0000079048356
1337.19,2279.95022986921,0.00011354562,-0.0000078860396
1338.19,2247.81449753807,0.0001133691916,-0.000007891018
1339.19,2251.7867594521,0.0001132341398,-0.0000078716124
1340.19,2228.33751431661,0.0001129097056,-0.0000078753208
1341.19,2245.89597954981,0.000112726978,-0.0000078360778
1342.19,2226.65920029628,0.0001125776768,-0.0000078247748
1343.19,2197.11900528522,0.0001124523532,-0.0000078282546
1344.19,2194.31440154861,0.0001121555542,-0.0000077704442
1345.19,2183.82104672757,0.000111927005,-0.000007749032
1346.19,2175.12610791083,0.0001116997004,-0.0000077397864
1347.19,2155.57884278764,0.000111515525,-0.00000776224
1348.19,2166.07397689734,0.0001113034858,-0.0000076931012
1349.19,2151.43310023011,0.000111045498,-0.0000076761086
1350.19,2119.91967410477,0.0001109075506,-0.0000076807314
1351.19,2120.57534197277,0.000110754033,-0.0000076272898
1352.19,2107.65192367621,0.0001105147904,-0.0000076304394
1353.19,2092.817104546,0.0001103118444,-0.0000076089002
1354.19,2089.39998069117,0.000110091728,-0.0000075916536
1355.19,2089.27409601909,0.000109885353,-0.0000075519534
1356.19,2082.50968538901,0.000109714538,-0.0000075411076
1357.19,2048.96431162388,0.0001094497938,-0.0000075565762
1358.19,2035.42436980965,0.000109215301,-0.000007529576
1359.19,2043.11845876004,0.00010907903,-0.0000074870818
1360.19,2033.32836777842,0.0001088771254,-0.0000074188066
1361.19,2005.96023938844,0.0001085449696,-0.0000074405998
1362.19,2008.73103664068,0.0001083310254,-0.000007398766
1363.19,1986.01574807386,0.0001083050412,-0.0000073854056
1364.19,2007.48597940693,0.0001081229486,-0.0000073433432
1365.19,1979.1601489004,0.0001079240666,-0.0000073494138
1366.19,1956.7268775848,0.0001076512452,-0.0000073218294
1367.19,1951.2764716237,0.000107451906,-0.0000073020936
1368.19,1936.19210726014,0.000107237403,-0.0000072838818
1369.19,1943.13044335589,0.0001070494938,-0.000007239508
1370.19,1916.60391849798,0.0001068788058,-0.0000072450706
1371.19,1928.49401491029,0.0001066597054,-0.0000071810118
1372.19,1892.83128765012,0.000106414189,-0.0000072069452
1373.19,1899.30834316301,0.0001061909484,-0.0000071694548
1374.19,1884.0140227386,0.0001058965878,-0.0000071686928
1375.19,1879.07961048638,0.0001057461182,-0.0000071541132
1376.19,1857.46570159471,0.0001056111172,-0.000007136257
1377.19,1871.44423806149,0.0001055020496,-0.0000070565264
1378.19,1853.35465516588,0.0001052299394,-0.0000070641972
1379.19,1830.31509124235,0.0001048801814,-0.000007049897
1380.19,1820.18471130617,0.0001047713932,-0.0000070596506
1381.19,1832.83901219422,0.0001045255974,-0.0000070146418
1382.19,1816.23780425543,0.0001043488388,-0.000006995033
1383.19,1807.85201684185,0.000104268397,-0.000007004685
1384.19,1781.88151968747,0.0001039917402,-0.0000069849492
1385.19,1763.96052439157,0.0001036983956,-0.0000069534278
1386.19,1750.0811832671,0.0001035196558,-0.0000069295772
1386.764,1769.82417014193,0.0001033891252,-0.0000068887848
1387.764,1750.30982185879,0.000103501063,-0.0000068933314
1388.764,1788.77759767775,0.0001037437346,-0.0000068129658
1389.764,1806.58516332212,0.000104043734,-0.0000067600068
1390.764,1814.67469917526,0.0001042848308,-0.0000067677792
1391.764,1839.52024107985,0.0001044137612,-0.0000067204082
1392.764,1846.47725970644,0.0001044481274,-0.0000067257422
1393.764,1864.69272727413,0.0001048597344,-0.000006662547
1394.764,1863.50193834424,0.0001049877504,-0.0000066799206
1395.764,1891.69788077924,0.0001051235896,-0.0000066196972
1396.764,1883.62791710126,0.0001052854384,-0.000006624447
1397.764,1906.6123230766,0.0001056481758,-0.0000065826132
1398.764,1919.50682793257,0.0001059157902,-0.0000065757298
1399.764,1932.05793007885,0.000105920794,-0.0000065803272
1400.764,1946.83358786141,0.0001062422564,-0.0000065699132
1401.764,1956.29006222091,0.000106586274,-0.0000065397126
1402.764,1957.80646097398,0.0001066144934,-0.0000065470024
1403.764,1975.2341484913,0.0001069120036,-0.0000065167256
1404.764,2007.03492973383,0.0001071339742,-0.0000064845692
1405.764,2002.35851433605,0.0001074529474,-0.0000064841628
1406.764,2016.43001863486,0.0001073469786,-0.0000064735456
1407.764,2020.20122093129,0.0001075182,-0.0000064806068
1408.764,2043.10466927299,0.0001079568834,-0.000006458331
1409.764,2062.01806281415,0.0001080903096,-0.0000064520318
1410.764,2052.63854268882,0.0001083074542,-0.0000064614298
1411.764,2070.58533767016,0.000108486829,-0.0000064514984
1412.764,2079.88434498402,0.0001085946774,-0.0000064322198
1413.764,2089.22427593686,0.0001088131428,-0.0000064328294
1414.764,2111.77142172614,0.0001090736706,-0.0000063965836
1415.764,2105.25121846345,0.000109287691,-0.000006418834
1416.764,2138.79703705074,0.0001095141574,-0.0000063738506
1417.764,2143.78927618412,0.000109679232,-0.0000063743332
1418.764,2146.23980147913,0.0001099115404,-0.0000063984886
1419.764,2179.13529006437,0.0001102726776,-0.0000063757048
1420.764,2164.16035195286,0.0001101889592,-0.0000063783718
1421.764,2180.31629290667,0.0001104434418,-0.0000063719456
1422.764,2214.98751156591,0.000110740063,-0.0000063479934
1423.764,2221.21012880167,0.0001108070174,-0.0000063350648
1424.764,2231.40011490766,0.0001109758766,-0.0000063551308
1425.764,2231.43169728123,0.0001113277428,-0.000006352667
1426.764,2249.16008458062,0.000111538893,-0.0000063434976
1427.764,2284.20184010149,0.0001118502462,-0.0000063274956
1428.764,2265.08649729841,0.0001118217474,-0.000006363462
1429.764,2301.608176155,0.0001120565958,-0.000006308344
1430.764,2298.70749083122,0.0001123718352,-0.0000063137288
1431.764,2320.32540312235,0.000112574705,-0.0000063221362
1432.764,2299.95388253145,0.000112757458,-0.0000063224156
1433.764,2327.86246984926,0.0001130368834,-0.0000063199518
1434.764,2334.358207893,0.0001130565938,-0.0000063498984
1435.764,2347.89548077425,0.000113317401,-0.0000063418466
1436.764,2371.62273976151,0.0001135747284,-0.000006366256
1437.764,2382.50131057556,0.0001135739918,-0.0000063595758
1438.764,2396.7160476108,0.0001140020834,-0.0000063639954
1439.764,2413.5899315354,0.0001143604266,-0.0000063403226
1440.764,2414.15574532652,0.0001141945392,-0.0000063485268
1441.764,2442.81830621031,0.0001146770376,-0.0000063573406
1442.764,2438.31804038901,0.000114642773,-0.0000063856108
1443.764,2470.77849289901,0.0001151236966,-0.000006372098
1444.764,2477.25154501244,0.0001151538464,-0.0000063937896
1445.764,2487.22668201379,0.0001155044934,-0.000006417691
1446.764,2499.75687751841,0.0001157614652,-0.0000064146176
1447.764,2493.69306179478,0.0001156437362,-0.0000064459866
1448.764,2514.47337395332,0.0001160160748,-0.0000064383158
1449.764,2519.61018028962,0.0001162154902,-0.0000064589914
1450.764,2562.5408568682,0.00011659616,-0.0000064419734
1451.764,2560.28872225781,0.0001167623522,-0.0000064797178
1452.764,2578.21238648669,0.0001169261314,-0.0000065053718
1453.764,2591.05128857231,0.0001168729692,-0.0000065208658
1454.764,2610.5936606517,0.000117363494,-0.0000065361566
1455.764,2619.86019594768,0.0001174525972,-0.0000065334896
1456.764,2632.29297539864,0.000117805454,-0.0000065622424
1457.764,2642.38154205151,0.0001178536886,-0.0000065838324
1458.764,2659.80700545802,0.0001180751766,-0.0000065793112
1459.764,2660.11348792821,0.0001183917368,-0.000006601587
1460.764,2683.32297391793,0.0001184516808,-0.0000066364104
1461.764,2683.57874666156,0.0001185080434,-0.0000066512186
1462.764,2704.72470263794,0.0001188466508,-0.0000066462402
1463.764,2725.31151715564,0.0001190726092,-0.0000067090544
1464.764,2728.73709263156,0.0001194574192,-0.0000067261232
1465.764,2757.64119194977,0.0001194324256,-0.0000066935858
1466.764,2755.9010476488,0.0001198588408,-0.0000067270376
1467.764,2758.65805541399,0.0001197327044,-0.0000067494404
1468.764,2779.7114883805,0.0001199142382,-0.000006768973
1469.764,2791.69499744701,0.000120402858,-0.000006819519
1470.764,2800.61724038895,0.000120434862,-0.0000068500752
1471.764,2833.42687829677,0.000120725819,-0.0000068285106
1472.764,2820.85086610938,0.0001206931546,-0.0000068583556
1473.764,2843.02703021486,0.0001213083934,-0.0000068411852
1474.764,2850.2358181856,0.0001212215508,-0.0000068636134
1475.764,2874.24553924625,0.0001216304146,-0.0000068782692
1476.764,2873.58720244527,0.0001217829416,-0.000006903466
1477.764,2884.35990558457,0.0001218323446,-0.0000069388736
1478.764,2913.32316625044,0.0001220456284,-0.00000691896
1479.764,2928.94798954183,0.0001224940146,-0.0000069565012
1480.764,2924.92724201205,0.0001225355182,-0.0000069918834
1481.764,2955.31838182059,0.0001225628232,-0.0000069975222
1482.764,2968.4637663764,0.0001230164418,-0.0000070054978
1483.764,2987.57688506867,0.0001231959182,-0.0000069886576
1484.764,3012.67063774012,0.0001233898218,-0.0000069943472
1485.764,2998.72279400257,0.0001235857574,-0.0000070508368
1486.764,3012.73869553103,0.000123778264,-0.0000070861428
1487.764,3042.94478931983,0.000124016897,-0.0000071654416
1488.764,3044.53814230707,0.0001243041964,-0.000007176897
1489.764,3060.90048074443,0.000124268865,-0.0000071707756
1490.764,3064.42391709616,0.0001245497382,-0.0000071747888
1491.764,3092.13455855152,0.000124733177,-0.0000071782178
1492.764,3098.27176993201,0.0001251760006,-0.000007238619
1493.764,3096.47913661583,0.000125291977,-0.0000072606662
1494.764,3107.1935680518,0.0001252393228,-0.0000072791066
1495.764,3144.08578377002,0.0001255629188,-0.0000072539098
1496.764,3141.6832992686,0.0001258430046,-0.0000073165462
1497.764,3156.18316731021,0.0001259126006,-0.0000073131426
1498.764,3188.301551577,0.0001262592852,-0.0000073172574
1499.764,3218.75185273319,0.0001266219464,-0.0000073348342
1500.764,3202.46379959702,0.0001267086874,-0.0000073768712
1501.764,3239.95652523506,0.0001269009908,-0.000007356348
1502.764,3230.66908329744,0.0001271242822,-0.0000073971658
1503.764,3242.33454451752,0.0001272410714,-0.0000074365612
1504.764,3265.56983019269,0.0001272998978,-0.0000074518774
1505.764,3292.84321146199,0.0001277058406,-0.000007473823
1506.764,3288.51197806256,0.000127906272,-0.0000074943462
1507.764,3317.83421021383,0.0001281567668,-0.000007497191
1508.764,3292.48512962091,0.000128130046,-0.0000075175618
1509.764,3321.28558537519,0.0001284647418,-0.0000075086464
1510.764,3359.09324510451,0.0001287659858,-0.0000074923396
1511.764,3354.05563411051,0.0001290218908,-0.0000075349608
1512.764,3343.3033927907,0.0001289601942,-0.0000075878944
1513.764,3365.72020568627,0.0001293885144,-0.000007584948
1514.764,3380.12755071802,0.0001294828754,-0.000007614793
1515.764,3406.19768803687,0.0001296801318,-0.000007616825
1516.764,3402.65023128834,0.0001299609288,-0.0000076500482
1517.764,3411.75885471651,0.0001301882588,-0.0000076619354
1518.764,3430.90177649369,0.0001303330896,-0.0000076405232
