"PLOT"	"SPECIES"	"HEIGHT"	"STATUS"	"HEIGHT.log"	"LIGHT.log"
37	"GUAGUI"	26	0	1.41497334797082	0.137986732723532
37	"GUAGUI"	18	0	1.25527250510331	0.137986732723532
37	"GUAGUI"	20	0	1.30102999566398	0.137986732723532
37	"GUAGUI"	11	1	1.04139268515822	0.137986732723532
37	"GUAGUI"	14	0	1.14612803567824	0.137986732723532
37	"GUAGUI"	16	0	1.20411998265592	0.137986732723532
37	"GUAGUI"	15	0	1.17609125905568	0.137986732723532
37	"GUAGUI"	16	0	1.20411998265592	0.137986732723532
37	"GUAGUI"	10	0	1	0.137986732723532
37	"GUAGUI"	20	0	1.30102999566398	0.137986732723532
37	"PSYBER"	105	0	2.02118929906994	0.137986732723532
37	"GUAGUI"	15	0	1.17609125905568	0.137986732723532
37	"GUAGUI"	29	0	1.46239799789896	0.137986732723532
37	"GUAGUI"	19	0	1.27875360095283	0.137986732723532
37	"GUAGUI"	28.5	0	1.45484486000851	0.137986732723532
37	"GUAGUI"	24.5	0	1.38916608436453	0.137986732723532
37	"GUAGUI"	20	0	1.30102999566398	0.137986732723532
37	"GUAGUI"	18	0	1.25527250510331	0.137986732723532
37	"GUAGUI"	10	0	1	0.137986732723532
37	"GUAGUI"	15	0	1.17609125905568	0.137986732723532
37	"PREMON"	42	1	1.6232492903979	0.137986732723532
37	"GUAGUI"	10	0	1	0.137986732723532
37	"ALCLAT"	15	0	1.17609125905568	0.137986732723532
37	"PREMON"	70	0	1.84509804001426	0.137986732723532
37	"GUAGUI"	20	0	1.30102999566398	0.137986732723532
37	"GUAGUI"	18.5	0	1.26717172840301	0.137986732723532
37	"GUAGUI"	22	0	1.34242268082221	0.137986732723532
37	"GUAGUI"	16	0	1.20411998265592	0.137986732723532
37	"GUAGUI"	17	0	1.23044892137827	0.137986732723532
37	"SAPLAU"	10	1	1	0.137986732723532
37	"GUAGUI"	18	0	1.25527250510331	0.137986732723532
37	"PIPGLA"	80	1	1.90308998699194	0.137986732723532
37	"PREMON"	66.5	1	1.8228216453031	0.137986732723532
37	"ANDINE"	39	1	1.5910646070265	0.137986732723532
37	"ANDINE"	47	0	1.67209785793572	0.137986732723532
37	"GUAGUI"	23	0	1.36172783601759	0.137986732723532
37	"GUAGUI"	21.5	0	1.33243845991561	0.137986732723532
37	"GUAGUI"	22	0	1.34242268082221	0.137986732723532
37	"GUAGUI"	15	0	1.17609125905568	0.137986732723532
37	"GUAGUI"	17	0	1.23044892137827	0.137986732723532
37	"GUAGUI"	17	0	1.23044892137827	0.137986732723532
37	"GUAGUI"	16.5	0	1.21748394421391	0.137986732723532
37	"GUAGUI"	20.5	0	1.31175386105575	0.137986732723532
37	"GUAGUI"	20	0	1.30102999566398	0.137986732723532
37	"GUAGUI"	17	0	1.23044892137827	0.137986732723532
37	"PSYBER"	10	1	1	0.137986732723532
37	"GUAGUI"	20	0	1.30102999566398	0.137986732723532
37	"GUAGUI"	12	0	1.07918124604762	0.137986732723532
37	"GUAGUI"	15	0	1.17609125905568	0.137986732723532
37	"GUAGUI"	10	0	1	0.137986732723532
37	"GUAGUI"	20	0	1.30102999566398	0.137986732723532
37	"GUAGUI"	18.5	0	1.26717172840301	0.137986732723532
37	"GUAGUI"	14	0	1.14612803567824	0.137986732723532
37	"PIPGLA"	62	1	1.79239168949825	0.137986732723532
37	"GUAGUI"	23.5	0	1.37106786227174	0.137986732723532
37	"GUAGUI"	25	0	1.39794000867204	0.137986732723532
37	"GUAGUI"	17	0	1.23044892137827	0.137986732723532
37	"GUAGUI"	20	1	1.30102999566398	0.137986732723532
37	"GUAGUI"	15.5	0	1.19033169817029	0.137986732723532
37	"SLOBER"	30	0	1.47712125471966	0.137986732723532
37	"GUAGUI"	27	0	1.43136376415899	0.137986732723532
37	"ANDINE"	50	0	1.69897000433602	0.137986732723532
37	"GUAGUI"	23	1	1.36172783601759	0.137986732723532
37	"GUAGUI"	24	1	1.38021124171161	0.137986732723532
37	"GUAGUI"	24	0	1.38021124171161	0.137986732723532
37	"GUAGUI"	25.5	0	1.40654018043396	0.137986732723532
37	"ROYBOR"	29.5	1	1.46982201597816	0.137986732723532
37	"GUAGUI"	16	0	1.20411998265592	0.137986732723532
37	"GUAGUI"	19	0	1.27875360095283	0.137986732723532
37	"GUAGUI"	14	1	1.14612803567824	0.137986732723532
37	"GUAGUI"	17	0	1.23044892137827	0.137986732723532
37	"GUAGUI"	19	1	1.27875360095283	0.137986732723532
37	"GUAGUI"	19	0	1.27875360095283	0.137986732723532
37	"GUAGUI"	22	0	1.34242268082221	0.137986732723532
37	"GUAGUI"	27	0	1.43136376415899	0.137986732723532
37	"GUAGUI"	22	1	1.34242268082221	0.137986732723532
37	"GUAGUI"	16	0	1.20411998265592	0.137986732723532
37	"GUAGUI"	13	0	1.11394335230684	0.137986732723532
37	"OCOSIN"	16	1	1.20411998265592	0.137986732723532
37	"GUAGUI"	17	0	1.23044892137827	0.137986732723532
38	"PREMON"	29	0	1.46239799789896	0.0542299098633972
38	"GUAGUI"	12	0	1.07918124604762	0.0542299098633972
38	"OCOSIN"	23	0	1.36172783601759	0.0542299098633972
38	"PREMON"	22	1	1.34242268082221	0.0542299098633972
38	"PREMON"	21	0	1.32221929473392	0.0542299098633972
38	"OCOSIN"	16	1	1.20411998265592	0.0542299098633972
38	"OCOSIN"	22	1	1.34242268082221	0.0542299098633972
38	"PREMON"	23	0	1.36172783601759	0.0542299098633972
38	"PREMON"	16	0	1.20411998265592	0.0542299098633972
38	"OCOSIN"	13	1	1.11394335230684	0.0542299098633972
38	"PREMON"	19	1	1.27875360095283	0.0542299098633972
38	"OCOSIN"	20	1	1.30102999566398	0.0542299098633972
38	"GUAGUI"	13	1	1.11394335230684	0.0542299098633972
38	"IXOFER"	15.5	1	1.19033169817029	0.0542299098633972
38	"PREMON"	27.5	1	1.43933269383026	0.0542299098633972
38	"PREMON"	18	0	1.25527250510331	0.0542299098633972
38	"PREMON"	29	1	1.46239799789896	0.0542299098633972
38	"PREMON"	27.5	1	1.43933269383026	0.0542299098633972
38	"PREMON"	26.5	1	1.42324587393681	0.0542299098633972
38	"MANBID"	11.5	1	1.06069784035361	0.0542299098633972
38	"HOMRAC"	10	1	1	0.0542299098633972
38	"PREMON"	23.5	1	1.37106786227174	0.0542299098633972
38	"OCOSIN"	22	0	1.34242268082221	0.0542299098633972
38	"MANBID"	16	1	1.20411998265592	0.0542299098633972
38	"GUAGUI"	16	0	1.20411998265592	0.0542299098633972
38	"GUAGUI"	10	0	1	0.0542299098633972
38	"PREMON"	29.5	1	1.46982201597816	0.0542299098633972
38	"CROPOE"	10	1	1	0.0542299098633972
38	"OCOSIN"	10	0	1	0.0542299098633972
38	"PREMON"	25	1	1.39794000867204	0.0542299098633972
38	"TRIPAL"	16	0	1.20411998265592	0.0542299098633972
38	"SLOBER"	12	0	1.07918124604762	0.0542299098633972
39	"PREMON"	56	1	1.7481880270062	0.279666944048455
39	"PREMON"	32	0	1.50514997831991	0.279666944048455
39	"PREMON"	52	1	1.7160033436348	0.279666944048455
39	"PREMON"	21	0	1.32221929473392	0.279666944048455
39	"PREMON"	25	0	1.39794000867204	0.279666944048455
39	"PREMON"	38	0	1.57978359661681	0.279666944048455
39	"PREMON"	22	0	1.34242268082221	0.279666944048455
39	"PREMON"	61.5	1	1.78887511577542	0.279666944048455
39	"PREMON"	44.5	0	1.64836001098093	0.279666944048455
39	"PSYBER"	10.5	0	1.02118929906994	0.279666944048455
39	"PREMON"	40	0	1.60205999132796	0.279666944048455
39	"PREMON"	40	0	1.60205999132796	0.279666944048455
39	"PREMON"	32	0	1.50514997831991	0.279666944048455
39	"PREMON"	15.5	0	1.19033169817029	0.279666944048455
39	"PREMON"	29.5	0	1.46982201597816	0.279666944048455
40	"SCHMOR"	12.5	0	1.09691001300806	0.252853030979893
40	"SCHMOR"	10	0	1	0.252853030979893
40	"SAPLAU"	11.5	0	1.06069784035361	0.252853030979893
40	"CASARB"	20	1	1.30102999566398	0.252853030979893
40	"OCOSIN"	18	1	1.25527250510331	0.252853030979893
40	"LAEPRO"	55	1	1.74036268949424	0.252853030979893
40	"MATDOM"	10	0	1	0.252853030979893
40	"SCHMOR"	10	0	1	0.252853030979893
40	"SCHMOR"	12	1	1.07918124604762	0.252853030979893
40	"PIPGLA"	21	0	1.32221929473392	0.252853030979893
41	"GUAGUI"	16.5	0	1.21748394421391	0.267406418752904
41	"GUAGUI"	10	1	1	0.267406418752904
41	"MYRSPL"	31.5	1	1.4983105537896	0.267406418752904
41	"ALCLAT"	37.5	0	1.57403126772772	0.267406418752904
41	"MANBID"	12	0	1.07918124604762	0.267406418752904
41	"MANBID"	13	0	1.11394335230684	0.267406418752904
41	"SAPLAU"	10	0	1	0.267406418752904
41	"MANBID"	11	1	1.04139268515822	0.267406418752904
41	"PREMON"	21.5	1	1.33243845991561	0.267406418752904
41	"PREMON"	22.5	1	1.35218251811136	0.267406418752904
41	"SCHMOR"	10	1	1	0.267406418752904
41	"GUAGUI"	13	0	1.11394335230684	0.267406418752904
41	"ALCLAT"	19.5	0	1.29003461136252	0.267406418752904
41	"GUAGUI"	11.5	1	1.06069784035361	0.267406418752904
41	"GUAGUI"	19.5	1	1.29003461136252	0.267406418752904
41	"DACEXC"	22	0	1.34242268082221	0.267406418752904
41	"DACEXC"	22	0	1.34242268082221	0.267406418752904
41	"SCHMOR"	13	1	1.11394335230684	0.267406418752904
41	"PSYBRA"	11	0	1.04139268515822	0.267406418752904
41	"SCHMOR"	13.5	0	1.13033376849501	0.267406418752904
41	"SAPLAU"	11.5	0	1.06069784035361	0.267406418752904
41	"SCHMOR"	16.5	0	1.21748394421391	0.267406418752904
41	"SYZJAM"	34.5	1	1.53781909507327	0.267406418752904
41	"GUAGUI"	22	0	1.34242268082221	0.267406418752904
41	"CASARB"	43.5	1	1.63848925695464	0.267406418752904
41	"SAPLAU"	11	1	1.04139268515822	0.267406418752904
41	"GUAGUI"	15.5	1	1.19033169817029	0.267406418752904
41	"SAPLAU"	19	1	1.27875360095283	0.267406418752904
41	"GUAGUI"	10.5	1	1.02118929906994	0.267406418752904
42	"GUAGUI"	14	0	1.14612803567824	0.137670537236755
42	"TABHET"	150	1	2.17609125905568	0.137670537236755
42	"GUAGUI"	12	1	1.07918124604762	0.137670537236755
42	"GUAGUI"	13	0	1.11394335230684	0.137670537236755
42	"BYRSPI"	13	1	1.11394335230684	0.137670537236755
42	"PREMON"	17	0	1.23044892137827	0.137670537236755
42	"GUAGUI"	16	1	1.20411998265592	0.137670537236755
42	"PSYBER"	11	0	1.04139268515822	0.137670537236755
42	"PREMON"	20.5	0	1.31175386105575	0.137670537236755
42	"GUAGUI"	14	1	1.14612803567824	0.137670537236755
42	"PREMON"	28	1	1.44715803134222	0.137670537236755
42	"PREMON"	32	0	1.50514997831991	0.137670537236755
42	"PREMON"	15	0	1.17609125905568	0.137670537236755
42	"ZANMAR"	30	1	1.47712125471966	0.137670537236755
42	"PREMON"	21	0	1.32221929473392	0.137670537236755
42	"PREMON"	24	0	1.38021124171161	0.137670537236755
42	"CASARB"	20	1	1.30102999566398	0.137670537236755
42	"GUAGUI"	13	1	1.11394335230684	0.137670537236755
42	"SYMMAR"	21	1	1.32221929473392	0.137670537236755
42	"PREMON"	27	0	1.43136376415899	0.137670537236755
42	"PREMON"	32	1	1.50514997831991	0.137670537236755
42	"GUAGUI"	13	0	1.11394335230684	0.137670537236755
42	"PREMON"	15	0	1.17609125905568	0.137670537236755
42	"PREMON"	20	1	1.30102999566398	0.137670537236755
42	"GUAGUI"	10	0	1	0.137670537236755
42	"GUAGUI"	10	1	1	0.137670537236755
42	"GUAGUI"	14	0	1.14612803567824	0.137670537236755
43	"OCOLEU"	18	1	1.25527250510331	0.217483944213906
43	"TRIPAL"	15	1	1.17609125905568	0.217483944213906
43	"ROYBOR"	22	0	1.34242268082221	0.217483944213906
43	"TABHET"	37.2	0	1.5705429398819	0.217483944213906
43	"PIPBLA"	23	1	1.36172783601759	0.217483944213906
43	"PREMON"	16	0	1.20411998265592	0.217483944213906
43	"TABHET"	145	1	2.16136800223497	0.217483944213906
43	"GUAGUI"	12	0	1.07918124604762	0.217483944213906
43	"INGLAU"	16	1	1.20411998265592	0.217483944213906
43	"PREMON"	50.5	0	1.70329137811866	0.217483944213906
43	"PREMON"	69	1	1.83884909073726	0.217483944213906
43	"TRIPAL"	72	1	1.85733249643127	0.217483944213906
43	"OCOLEU"	60	1	1.77815125038364	0.217483944213906
43	"OCOLEU"	30	1	1.47712125471966	0.217483944213906
44	"PREMON"	30	0	1.47712125471966	0.153814864344529
44	"PREMON"	85	1	1.92941892571429	0.153814864344529
44	"PREMON"	20	0	1.30102999566398	0.153814864344529
44	"PREMON"	18	0	1.25527250510331	0.153814864344529
44	"PREMON"	16	0	1.20411998265592	0.153814864344529
44	"PREMON"	39	1	1.5910646070265	0.153814864344529
44	"PREMON"	49	0	1.69019608002851	0.153814864344529
44	"PIPGLA"	38	0	1.57978359661681	0.153814864344529
44	"PIPGLA"	40	1	1.60205999132796	0.153814864344529
44	"PIPGLA"	30	0	1.47712125471966	0.153814864344529
44	"PREMON"	28	0	1.44715803134222	0.153814864344529
44	"PREMON"	30	0	1.47712125471966	0.153814864344529
44	"PREMON"	38	1	1.57978359661681	0.153814864344529
44	"PREMON"	28	0	1.44715803134222	0.153814864344529
44	"PREMON"	25	0	1.39794000867204	0.153814864344529
44	"PREMON"	26	0	1.41497334797082	0.153814864344529
44	"PREMON"	16	0	1.20411998265592	0.153814864344529
44	"PREMON"	20	0	1.30102999566398	0.153814864344529
44	"PIPHIS"	67.8	1	1.83122969386706	0.153814864344529
44	"PIPHIS"	26	1	1.41497334797082	0.153814864344529
44	"PREMON"	22	0	1.34242268082221	0.153814864344529
44	"PREMON"	18	0	1.25527250510331	0.153814864344529
44	"PIPHIS"	25	1	1.39794000867204	0.153814864344529
44	"ROYBOR"	29	0	1.46239799789896	0.153814864344529
44	"PREMON"	21	0	1.32221929473392	0.153814864344529
44	"PREMON"	21	0	1.32221929473392	0.153814864344529
44	"OCOSIN"	48	1	1.68124123737559	0.153814864344529
44	"PREMON"	21	0	1.32221929473392	0.153814864344529
44	"ROYBOR"	37	0	1.56820172406699	0.153814864344529
44	"PREMON"	20	0	1.30102999566398	0.153814864344529
44	"TABHET"	10	0	1	0.153814864344529
45	"PIPGLA"	24	1	1.38021124171161	0.191730393362856
45	"PIPGLA"	38	0	1.57978359661681	0.191730393362856
45	"PSYBER"	71	0	1.85125834871908	0.191730393362856
45	"PSYBRA"	120	0	2.07918124604762	0.191730393362856
45	"PIPGLA"	75	1	1.8750612633917	0.191730393362856
45	"PSYBRA"	52	0	1.7160033436348	0.191730393362856
45	"INGLAU"	48	1	1.68124123737559	0.191730393362856
45	"SYZJAM"	18	1	1.25527250510331	0.191730393362856
45	"ALCLAT"	76	0	1.88081359228079	0.191730393362856
45	"ALCLAT"	78	1	1.89209460269048	0.191730393362856
45	"SAPLAU"	11	0	1.04139268515822	0.191730393362856
45	"PIPGLA"	25	1	1.39794000867204	0.191730393362856
45	"LAEPRO"	32	0	1.50514997831991	0.191730393362856
45	"SAPLAU"	51	1	1.70757017609794	0.191730393362856
45	"SAPLAU"	15	0	1.17609125905568	0.191730393362856
45	"PSYBER"	64.2	1	1.80753502806885	0.191730393362856
45	"PSYBRA"	58.5	0	1.76715586608218	0.191730393362856
45	"PSYBRA"	96	0	1.98227123303957	0.191730393362856
45	"PSYBER"	90	1	1.95424250943932	0.191730393362856
45	"SAPLAU"	10.5	0	1.02118929906994	0.191730393362856
45	"MANBID"	15	1	1.17609125905568	0.191730393362856
45	"MARNOB"	23	1	1.36172783601759	0.191730393362856
45	"MARNOB"	11	1	1.04139268515822	0.191730393362856
45	"SAPLAU"	10.4	0	1.01703333929878	0.191730393362856
45	"SAPLAU"	15	0	1.17609125905568	0.191730393362856
45	"PSYBER"	26	1	1.41497334797082	0.191730393362856
45	"PREMON"	25	1	1.39794000867204	0.191730393362856
45	"PSYBER"	16.6	0	1.22010808804006	0.191730393362856
45	"PIPGLA"	16	1	1.20411998265592	0.191730393362856
45	"SCHMOR"	59	0	1.77085201164214	0.191730393362856
45	"PSYBRA"	82	1	1.91381385238372	0.191730393362856
45	"PSYBER"	104	1	2.01703333929878	0.191730393362856
45	"SAPLAU"	10.1	0	1.00432137378264	0.191730393362856
45	"OCOLEU"	14	1	1.14612803567824	0.191730393362856
45	"PIPGLA"	30	1	1.47712125471966	0.191730393362856
46	"OCOLEU"	11	1	1.04139268515822	0.289142835932333
46	"OCOLEU"	38	1	1.57978359661681	0.289142835932333
46	"PSYBRA"	13.5	0	1.13033376849501	0.289142835932333
46	"ALCLAT"	72	0	1.85733249643127	0.289142835932333
46	"OCOLEU"	18	1	1.25527250510331	0.289142835932333
46	"SCHMOR"	82.5	0	1.91645394854993	0.289142835932333
46	"OCOLEU"	19	1	1.27875360095283	0.289142835932333
46	"SCHMOR"	19	0	1.27875360095283	0.289142835932333
46	"CLUROS"	11	0	1.04139268515822	0.289142835932333
46	"SAPLAU"	10.5	0	1.02118929906994	0.289142835932333
46	"PIPGLA"	120	1	2.07918124604762	0.289142835932333
46	"OCOLEU"	18	1	1.25527250510331	0.289142835932333
46	"PIPGLA"	103	0	2.01283722470517	0.289142835932333
46	"PREMON"	69	1	1.83884909073726	0.289142835932333
46	"PIPGLA"	37.5	0	1.57403126772772	0.289142835932333
46	"OCOLEU"	13	1	1.11394335230684	0.289142835932333
46	"PIPGLA"	110	0	2.04139268515822	0.289142835932333
46	"PIPGLA"	52	1	1.7160033436348	0.289142835932333
46	"LAEPRO"	51	0	1.70757017609794	0.289142835932333
46	"PSYBER"	50	0	1.69897000433602	0.289142835932333
46	"OCOLEU"	56	1	1.7481880270062	0.289142835932333
46	"SCHMOR"	81	0	1.90848501887865	0.289142835932333
46	"OCOLEU"	24	1	1.38021124171161	0.289142835932333
46	"ZANMAR"	30	1	1.47712125471966	0.289142835932333
46	"ZANMAR"	42	0	1.6232492903979	0.289142835932333
46	"SCHMOR"	110	1	2.04139268515822	0.289142835932333
46	"OCOLEU"	14	1	1.14612803567824	0.289142835932333
46	"CASARB"	14	1	1.14612803567824	0.289142835932333
46	"SCHMOR"	56	0	1.7481880270062	0.289142835932333
47	"CECSCH"	76.5	0	1.88366143515362	0.234770295160916
47	"PSYBRA"	168	1	2.22530928172586	0.234770295160916
47	"MYRLEP"	18	1	1.25527250510331	0.234770295160916
47	"MYRSPL"	16	0	1.20411998265592	0.234770295160916
47	"PIPGLA"	58	1	1.76342799356294	0.234770295160916
47	"PSYBRA"	30	1	1.47712125471966	0.234770295160916
47	"PIPGLA"	22	0	1.34242268082221	0.234770295160916
47	"PIPGLA"	77	1	1.88649072517248	0.234770295160916
47	"PSYBER"	134	1	2.12710479836481	0.234770295160916
47	"PSYBER"	56	0	1.7481880270062	0.234770295160916
47	"CASARB"	59.8	1	1.77670118398841	0.234770295160916
47	"OCOLEU"	13	1	1.11394335230684	0.234770295160916
47	"PALRIP"	164	1	2.2148438480477	0.234770295160916
47	"PIPGLA"	19.5	1	1.29003461136252	0.234770295160916
47	"PREMON"	16	0	1.20411998265592	0.234770295160916
47	"PIPGLA"	25	1	1.39794000867204	0.234770295160916
47	"PIPGLA"	29	0	1.46239799789896	0.234770295160916
47	"PIPGLA"	48.5	0	1.68574173860226	0.234770295160916
47	"PIPGLA"	42	0	1.6232492903979	0.234770295160916
47	"PIPGLA"	28	1	1.44715803134222	0.234770295160916
47	"PIPGLA"	15	0	1.17609125905568	0.234770295160916
47	"PSYBRA"	168	1	2.22530928172586	0.234770295160916
48	"INGLAU"	16.5	0	1.21748394421391	0.232742062720737
48	"PIPGLA"	27	0	1.43136376415899	0.232742062720737
48	"INGLAU"	20	0	1.30102999566398	0.232742062720737
48	"INGLAU"	13.5	1	1.13033376849501	0.232742062720737
48	"PSYBRA"	66	1	1.81954393554187	0.232742062720737
48	"INGLAU"	27	0	1.43136376415899	0.232742062720737
48	"INGLAU"	26	1	1.41497334797082	0.232742062720737
48	"INGLAU"	25	1	1.39794000867204	0.232742062720737
48	"INGLAU"	45	1	1.65321251377534	0.232742062720737
48	"PIPGLA"	18	0	1.25527250510331	0.232742062720737
48	"TABHET"	10	0	1	0.232742062720737
48	"INGLAU"	36	1	1.55630250076729	0.232742062720737
48	"GUAGUI"	26	0	1.41497334797082	0.232742062720737
48	"PSYBER"	15	0	1.17609125905568	0.232742062720737
48	"INGLAU"	18	1	1.25527250510331	0.232742062720737
48	"INGLAU"	34	1	1.53147891704226	0.232742062720737
48	"PSYBER"	30	0	1.47712125471966	0.232742062720737
48	"PSYBER"	64	0	1.80617997398389	0.232742062720737
48	"TABHET"	11	0	1.04139268515822	0.232742062720737
48	"INGLAU"	22	1	1.34242268082221	0.232742062720737
48	"GUAGUI"	14	0	1.14612803567824	0.232742062720737
48	"INGLAU"	22	1	1.34242268082221	0.232742062720737
48	"INGLAU"	19	1	1.27875360095283	0.232742062720737
48	"INGLAU"	40.5	1	1.60745502321467	0.232742062720737
48	"INGLAU"	17	1	1.23044892137827	0.232742062720737
48	"INGLAU"	18	0	1.25527250510331	0.232742062720737
48	"INGLAU"	31	1	1.49136169383427	0.232742062720737
48	"PREMON"	26	1	1.41497334797082	0.232742062720737
48	"INGLAU"	16	0	1.20411998265592	0.232742062720737
48	"INGLAU"	27.5	1	1.43933269383026	0.232742062720737
48	"OCOLEU"	18.5	1	1.26717172840301	0.232742062720737
48	"INGLAU"	12	1	1.07918124604762	0.232742062720737
48	"PREMON"	15	0	1.17609125905568	0.232742062720737
48	"INGLAU"	24	1	1.38021124171161	0.232742062720737
48	"PREMON"	24	0	1.38021124171161	0.232742062720737
48	"TABHET"	11	1	1.04139268515822	0.232742062720737
48	"INGLAU"	20	0	1.30102999566398	0.232742062720737
48	"INGLAU"	30	0	1.47712125471966	0.232742062720737
48	"INGLAU"	30	1	1.47712125471966	0.232742062720737
48	"INGLAU"	92	1	1.96378782734556	0.232742062720737
48	"CASARB"	200	1	2.30102999566398	0.232742062720737
48	"INGLAU"	15	1	1.17609125905568	0.232742062720737
48	"INGLAU"	13	1	1.11394335230684	0.232742062720737
48	"INGLAU"	34	0	1.53147891704226	0.232742062720737
48	"INGLAU"	19.5	1	1.29003461136252	0.232742062720737
48	"INGLAU"	17	0	1.23044892137827	0.232742062720737
48	"INGLAU"	33	1	1.51851393987789	0.232742062720737
48	"INGLAU"	30	0	1.47712125471966	0.232742062720737
48	"PREMON"	33	0	1.51851393987789	0.232742062720737
48	"INGLAU"	17	1	1.23044892137827	0.232742062720737
48	"PREMON"	32.5	0	1.51188336097887	0.232742062720737
48	"PIPGLA"	15	0	1.17609125905568	0.232742062720737
48	"PIPGLA"	30	0	1.47712125471966	0.232742062720737
48	"PREMON"	22	0	1.34242268082221	0.232742062720737
48	"INGLAU"	13	1	1.11394335230684	0.232742062720737
48	"INGLAU"	11	0	1.04139268515822	0.232742062720737
48	"INGLAU"	26	1	1.41497334797082	0.232742062720737
48	"PSYBER"	14	0	1.14612803567824	0.232742062720737
48	"INGLAU"	19	1	1.27875360095283	0.232742062720737
48	"INGLAU"	32	0	1.50514997831991	0.232742062720737
48	"INGLAU"	17	0	1.23044892137827	0.232742062720737
48	"PREMON"	28.5	0	1.45484486000851	0.232742062720737
48	"INGLAU"	25	1	1.39794000867204	0.232742062720737
48	"INGLAU"	27	1	1.43136376415899	0.232742062720737
48	"PREMON"	23	0	1.36172783601759	0.232742062720737
48	"PREMON"	26.5	1	1.42324587393681	0.232742062720737
48	"INGLAU"	31	0	1.49136169383427	0.232742062720737
48	"INGLAU"	22	1	1.34242268082221	0.232742062720737
48	"PREMON"	13	0	1.11394335230684	0.232742062720737
48	"PREMON"	33	0	1.51851393987789	0.232742062720737
48	"PIPGLA"	37	1	1.56820172406699	0.232742062720737
48	"INGLAU"	18	0	1.25527250510331	0.232742062720737
48	"TABHET"	10	1	1	0.232742062720737
48	"PREMON"	28	1	1.44715803134222	0.232742062720737
48	"INGLAU"	42	0	1.6232492903979	0.232742062720737
48	"INGLAU"	33	1	1.51851393987789	0.232742062720737
48	"INGLAU"	20	1	1.30102999566398	0.232742062720737
48	"TABHET"	10.5	0	1.02118929906994	0.232742062720737
48	"PIPGLA"	60	1	1.77815125038364	0.232742062720737
48	"INGLAU"	12	0	1.07918124604762	0.232742062720737
48	"PIPGLA"	80	1	1.90308998699194	0.232742062720737
48	"INGLAU"	21.5	0	1.33243845991561	0.232742062720737
48	"INGLAU"	18	0	1.25527250510331	0.232742062720737
48	"INGLAU"	29	1	1.46239799789896	0.232742062720737
48	"INGLAU"	33	1	1.51851393987789	0.232742062720737
49	"SAPLAU"	12	0	1.07918124604762	0.230704313612569
49	"PREMON"	21	0	1.32221929473392	0.230704313612569
49	"PREMON"	28	1	1.44715803134222	0.230704313612569
49	"TABHET"	10	0	1	0.230704313612569
49	"TABHET"	11	0	1.04139268515822	0.230704313612569
49	"TRIPAL"	58	1	1.76342799356294	0.230704313612569
49	"TABHET"	11	1	1.04139268515822	0.230704313612569
49	"PREMON"	27	0	1.43136376415899	0.230704313612569
49	"TABHET"	10.5	0	1.02118929906994	0.230704313612569
49	"SCHMOR"	69	1	1.83884909073726	0.230704313612569
49	"TABHET"	10	0	1	0.230704313612569
49	"PSYBER"	12.5	0	1.09691001300806	0.230704313612569
49	"PREMON"	38	0	1.57978359661681	0.230704313612569
49	"PREMON"	29	0	1.46239799789896	0.230704313612569
49	"PREMON"	24	0	1.38021124171161	0.230704313612569
49	"PREMON"	19.5	0	1.29003461136252	0.230704313612569
49	"PREMON"	30.5	0	1.48429983934679	0.230704313612569
49	"PREMON"	36	0	1.55630250076729	0.230704313612569
49	"PREMON"	21.5	0	1.33243845991561	0.230704313612569
49	"TABHET"	12	0	1.07918124604762	0.230704313612569
49	"TABHET"	15	0	1.17609125905568	0.230704313612569
49	"PREMON"	13.5	0	1.13033376849501	0.230704313612569
49	"PSYDEF"	75	1	1.8750612633917	0.230704313612569
49	"TABHET"	10	1	1	0.230704313612569
49	"PREMON"	22.5	0	1.35218251811136	0.230704313612569
49	"PREMON"	23	0	1.36172783601759	0.230704313612569
49	"TABHET"	11.5	0	1.06069784035361	0.230704313612569
49	"PREMON"	28.5	0	1.45484486000851	0.230704313612569
49	"TABHET"	24	1	1.38021124171161	0.230704313612569
49	"TABHET"	12.5	0	1.09691001300806	0.230704313612569
49	"TABHET"	15	0	1.17609125905568	0.230704313612569
49	"TABHET"	14	0	1.14612803567824	0.230704313612569
49	"TABHET"	10	0	1	0.230704313612569
49	"ROYBOR"	30	0	1.47712125471966	0.230704313612569
49	"ALCLAT"	60	0	1.77815125038364	0.230704313612569
49	"GUAGUI"	12	0	1.07918124604762	0.230704313612569
49	"TABHET"	11	0	1.04139268515822	0.230704313612569
49	"PREMON"	30	1	1.47712125471966	0.230704313612569
49	"TABHET"	10	0	1	0.230704313612569
49	"TABHET"	10	0	1	0.230704313612569
49	"TABHET"	10	0	1	0.230704313612569
49	"PREMON"	25	0	1.39794000867204	0.230704313612569
49	"TABHET"	11	0	1.04139268515822	0.230704313612569
49	"PSYBER"	96	1	1.98227123303957	0.230704313612569
49	"TABHET"	11	0	1.04139268515822	0.230704313612569
49	"TABHET"	10	0	1	0.230704313612569
49	"TRIPAL"	37	1	1.56820172406699	0.230704313612569
49	"PREMON"	29	1	1.46239799789896	0.230704313612569
49	"PREMON"	23	0	1.36172783601759	0.230704313612569
50	"PREMON"	17	1	1.23044892137827	0.0795430074029061
50	"SYZJAM"	17	1	1.23044892137827	0.0795430074029061
50	"SYZJAM"	17	0	1.23044892137827	0.0795430074029061
